"site","region","apn","product","part_description","sto_class","consumed_30d","consumed_60d","consumed_90d","consumed_150d","consumed_all","rate_30d","rate_60d","rate_90d","rate_150d","days_with_consumption_150d"
"MLI1","NA","10076","USP","UNWIND DANCER ARM UNWIND SPRING","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","10105","USP","SPRING: REWIND CLUTCH, MED DUTY, .97OD X .080 WIRE DIA","03 LOW","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","1061526","USP","SERVO DRVE AMP JR_AUTO JR0000549642","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","1063086","USP","SWITCH 2VDC PNP 0.5M LEAD M8 C","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","02 MED","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","1"
"MLI1","NA","1069554","USP","POWER IO CABLE M12 FOR COGNEX CONN MODULE W DB9","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","1071515","USP","Radial/Deep Groove Ball Bearing - Round Bore, 25 mm ID, 42 mm OD, 9 mm Width, Double Shielded, Internal Clearance","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","1071516","USP","REPLACEMENT BELT – 18”W FOR CO","02 MED","0.0","0.0","0.0","1.0","4.0","0.0","0.0","0.0","0.0067","2"
"MLI1","NA","11082","USP","SMART PACK FILTER REPLACEMENT  (PID)","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","1113249","USP","URGU48R1-04090N","03 LOW","0.0","0.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0133","2"
"MLI1","NA","11147","USP","VHI425A-GV W/ GV4G6","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","1116318","USP","ULTRASONIC SENSOR, PICO+","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","1124355","USP","FIXED DRAW ROLLER, SMART PAC","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","11424","USP","UNWIND BRAKE BAND CTM PM-BB1030","02 MED","0.0","1.0","1.0","1.0","4.0","0.0","0.0167","0.0111","0.0067","1"
"MLI1","NA","11519","USP","Zebra Kit Maint Door Open Swch RH/LH","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","14325","USP","WIRING TOOL required for insertion/extraction @ terminal strip","03 LOW","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","19978","USP","TIME DELAY FUSE, 30A, CLASS J, 300KA, 600VAC","02 MED","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","23103","USP","Time Delay, Cylindrical, Fuse, GDC Series, 250VAC, Indicating (5 PK)","03 LOW","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","3015435","USP","VERTICAL JAW CABLE MANAGEMENT BACKING PLATE","02 MED","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MLI1","NA","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","03 LOW","11.0","101.0","101.0","175.0","175.0","0.3667","1.6833","1.1222","1.1667","13"
"MLI1","NA","3022944","USP","CAPTIVE GUARDING SCREWS","02 MED","0.0","13.0","13.0","13.0","13.0","0.0","0.2167","0.1444","0.0867","1"
"MLI1","NA","3022948","USP","FLAT HEAD SOCKET CAP SCREW","02 MED","0.0","1.0","1.0","2.0","2.0","0.0","0.0167","0.0111","0.0133","2"
"MLI1","NA","3022949","USP","MCMASTER ZIP TIE MOUNT","02 MED","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MLI1","NA","3022970","USP","CUTTING KNIFE ASSEMBLY","02 MED","3.5","36.5","37.5","37.5","37.5","0.1167","0.6083","0.4167","0.25","5"
"MLI1","NA","3022971","USP","FAST CONNECTION-PEG","02 MED","3.0","3.0","3.0","3.0","3.0","0.1","0.05","0.0333","0.02","1"
"MLI1","NA","3022976","USP","FLAT HEAD SOCKET CAP SCREW","02 MED","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MLI1","NA","3022982","USP","LEFT ISOLATOR PLATE","02 MED","0.0","0.0","2.0","3.0","3.0","0.0","0.0","0.0222","0.02","3"
"MLI1","NA","3022983","USP","RIGHT ISOLATOR PLATE","02 MED","0.0","1.0","2.0","2.0","2.0","0.0","0.0167","0.0222","0.0133","2"
"MLI1","NA","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","02 MED","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"MLI1","NA","33053","USP","SENSOR CABLE, 5M GREY, M12 FEMALE 8P STRAIGHT TO OPEN ENDED, CONTINUOUS FLEX, PUR-OB","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","3464199","USP","SENSOR, FIBER OPTIC THIN ZERO SPACE, SIDE VIEW TYP","03 LOW","1.0","1.0","2.0","2.0","2.0","0.0333","0.0167","0.0222","0.0133","2"
"MLI1","NA","3466132","USP","PNUEMATIC FITTING","02 MED","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MLI1","NA","3466191","USP","ROD COUPLER, M10X1.25, STEEL (","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"MLI1","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","02 MED","0.0","3.0","3.0","5.0","8.0","0.0","0.05","0.0333","0.0333","6"
"MLI1","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","02 MED","4.0","4.0","6.02","7.01","31.030000000000005","0.1333","0.0667","0.0669","0.0467","13"
"MLI1","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","02 MED","1.0","1.0","1.0","1.0","4.0","0.0333","0.0167","0.0111","0.0067","2"
"MLI1","NA","49960","USP","MDC100-050101 DRIVE","01 HIGH","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","3.0","3.0","3.0","3.0","10.0","0.1","0.05","0.0333","0.02","1"
"MLI1","NA","724166","USP","X-CODED ETHERNET CABLE 2METER","01 HIGH","0.0","0.0","0.0","0.0","81.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","72902","USP","kit,motor assy, high speed...","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","76580","USP","PROGRAMMED MAPLE DISPLAY UNIT FOR 3600A APPLICATOR","02 MED","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"MLI1","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","02 MED","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0222","0.0133","1"
"MLI1","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","1.01","1.01","1.01","3.0199999999999996","6.02","0.0337","0.0168","0.0112","0.0201","7"
"MLI1","NA","N45907","USP","Valve flow control one way","02 MED","0.0","0.0","0.0","0.0","2.99","0.0","0.0","0.0","0.0","0"
"MLI1","NA","N53951","USP","RADIAL BALL BEARING","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","N53990","USP","LINEAR RAIL","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MLI1","NA","N54020","USP","STOPPER BOLT, M6X1.0, L 20MM, WITH HEX SOCKET TIP, STRAIGHT TYPE, BUMPER URETHAN","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0067","1"
"MQY1","NA","1001803","USP","Switch, Auxiliary, Supplementary Protector Accessory","02 MED","3.0","3.0","3.0","3.0","3.0","0.1","0.05","0.0333","0.02","1"
"MQY1","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MQY1","NA","10043","USP","PLC, CONTROLLER,PROGRAMMABLE:2-1/2 INHT,3-1/2 INWD,1-1/2 INDP,24 V DCVOLT,2.6 MACURRE","02 MED","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"MQY1","NA","1060925","USP","RING-GRIP QUICK-RELEASE PIN","02 MED","0.0","0.0","0.0","2.0","5.0","0.0","0.0","0.0","0.0133","1"
"MQY1","NA","1061778","USP","RT-B1221","02 MED","2.0","2.0","2.0","2.0","4.0","0.0667","0.0333","0.0222","0.0133","1"
"MQY1","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","01 HIGH","0.0","3.0","3.0","6.0","21.0","0.0","0.05","0.0333","0.04","2"
"MQY1","NA","1071515","USP","Radial/Deep Groove Ball Bearing - Round Bore, 25 mm ID, 42 mm OD, 9 mm Width, Double Shielded, Internal Clearance","02 MED","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","1071516","USP","REPLACEMENT BELT – 18”W FOR CO","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MQY1","NA","11147","USP","VHI425A-GV W/ GV4G6","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"MQY1","NA","1124355","USP","FIXED DRAW ROLLER, SMART PAC","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","11424","USP","UNWIND BRAKE BAND CTM PM-BB1030","01 HIGH","0.0","3.0","3.0","3.0","5.0","0.0","0.05","0.0333","0.02","2"
"MQY1","NA","19978","USP","TIME DELAY FUSE, 30A, CLASS J, 300KA, 600VAC","02 MED","0.0","0.0","4.0","4.0","4.0","0.0","0.0","0.0444","0.0267","2"
"MQY1","NA","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","01 HIGH","4.0","4.0","4.0","4.0","12.0","0.1333","0.0667","0.0444","0.0267","3"
"MQY1","NA","3022941","USP","VERTICAL TOP, POWERSONIC MATED M12 + LBO2K","01 HIGH","1.0","1.0","2.0","2.0","2.0","0.0333","0.0167","0.0222","0.0133","2"
"MQY1","NA","3022945","USP","VERTICAL BOTTOM LOAD CELL","01 HIGH","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","2"
"MQY1","NA","3022950","USP","HORIZONTAL FRONT, POWERSONIC MATED M12 + LBO3K","01 HIGH","4.0","4.0","4.0","4.0","4.0","0.1333","0.0667","0.0444","0.0267","1"
"MQY1","NA","3022978","USP","LIDAR SENSOR PICS150-01000 core 1","01 HIGH","16.0","19.009999999999998","20.009999999999998","24.009999999999998","27.009999999999998","0.5333","0.3168","0.2223","0.1601","12"
"MQY1","NA","3022982","USP","LEFT ISOLATOR PLATE","01 HIGH","0.0","2.0","7.0","8.0","8.0","0.0","0.0333","0.0778","0.0533","3"
"MQY1","NA","3022983","USP","RIGHT ISOLATOR PLATE","01 HIGH","0.0","2.0","2.0","2.0","2.0","0.0","0.0333","0.0222","0.0133","1"
"MQY1","NA","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MQY1","NA","3032133","USP","COMPRESSION SPRING T=1.4 OD=20 ID=17","01 HIGH","6.0","6.0","6.0","6.0","6.0","0.2","0.1","0.0667","0.04","2"
"MQY1","NA","3043388","USP","SENSOR REED PARA CILINDRO","03 LOW","0.0","0.0","0.0","0.0","10.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","3043436","USP","Kinetix 5700 Servo Drive","02 MED","2.0","2.0","2.0","2.0","2.0","0.0667","0.0333","0.0222","0.0133","1"
"MQY1","NA","33053","USP","SENSOR CABLE, 5M GREY, M12 FEMALE 8P STRAIGHT TO OPEN ENDED, CONTINUOUS FLEX, PUR-OB","02 MED","4.0","4.0","4.0","4.0","8.0","0.1333","0.0667","0.0444","0.0267","1"
"MQY1","NA","3464199","USP","SENSOR, FIBER OPTIC THIN ZERO SPACE, SIDE VIEW TYP","02 MED","2.0","3.0","3.0","6.0","11.0","0.0667","0.05","0.0333","0.04","9"
"MQY1","NA","3466127","USP","SCANNER,BARCODE:DM363 SMARTPACK PRESENTATION READER","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","3466132","USP","PNUEMATIC FITTING","02 MED","8.0","8.0","8.0","8.0","12.0","0.2667","0.1333","0.0889","0.0533","1"
"MQY1","NA","3466138","USP","VERTICAL VPL SERIES, FRAME SIZE 100MM, T WINDING, RATED SPEED 7200-80","02 MED","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","3466140","USP","KINETIX VP LOW INERTIA MOTOR,","01 HIGH","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","3466144","USP","SERVO DRIVE","01 HIGH","6.0","6.0","6.0","6.0","7.0","0.2","0.1","0.0667","0.04","1"
"MQY1","NA","3466145","USP","RIGHT HORIZONTAL SEAL BAR ASSY","03 LOW","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","2"
"MQY1","NA","3466147","USP","COMPACT CYLINDER ADN-32-25-I-P-A-S2","02 MED","8.0","8.0","8.0","8.0","8.0","0.2667","0.1333","0.0889","0.0533","1"
"MQY1","NA","3466170","USP","DSNU, BORE 25MM, STROKE 100MM, DOUBLE ACTING, LATERAL AIR,","01 HIGH","4.0","8.0","8.0","8.0","8.0","0.1333","0.1333","0.0889","0.0533","2"
"MQY1","NA","3466191","USP","ROD COUPLER, M10X1.25, STEEL (","03 LOW","8.0","8.0","8.0","8.0","8.0","0.2667","0.1333","0.0889","0.0533","1"
"MQY1","NA","3466223","USP","243TEETH 32 T5/1215","01 HIGH","8.0","8.0","8.0","8.0","8.0","0.2667","0.1333","0.0889","0.0533","1"
"MQY1","NA","3466243","USP","LEFT HORIZONTAL SEAL BAR ASSY","03 LOW","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","3466248","USP","PRECISION LINEAR SHAFT, DIA 12","02 MED","0.0","3.0","3.0","5.0","8.0","0.0","0.05","0.0333","0.0333","9"
"MQY1","NA","3466251","USP","PIVOT BLOCK - LEFT HORIZONTAL","01 HIGH","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","3466258","USP","LEFT VERTICAL SEAL BAR ASSY","03 LOW","0.0","3.0","4.0","4.0","5.0","0.0","0.05","0.0444","0.0267","7"
"MQY1","NA","3466261","USP","SHANK THREAD SIZE(M10X1.25), ID 10MM, JAW OPENING W 10MM,","02 MED","20.0","20.0","20.0","20.0","20.0","0.6667","0.3333","0.2222","0.1333","1"
"MQY1","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","01 HIGH","10.0","21.0","29.0","39.0","46.0","0.3333","0.35","0.3222","0.26","26"
"MQY1","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","01 HIGH","5.0","5.0","6.0","9.0","9.0","0.1667","0.0833","0.0667","0.06","3"
"MQY1","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MQY1","NA","72902","USP","kit,motor assy, high speed...","02 MED","6.0","7.0","7.0","7.0","7.0","0.2","0.1167","0.0778","0.0467","3"
"MQY1","NA","816958","USP","IN-SIGHT STD. POWER & I/O BREAKOUT CABLE, 5M (15')","02 MED","0.0","0.0","2.0","2.0","4.0","0.0","0.0","0.0222","0.0133","2"
"MQY1","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","01 HIGH","0.0","0.0","0.0","0.0","1.01","0.0","0.0","0.0","0.0","0"
"MQY1","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","01 HIGH","0.0","0.0","0.0","0.99","4.99","0.0","0.0","0.0","0.0066","3"
"MQY1","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MQY1","NA","N53977","USP","I110-E0454 SAFETY SWITCH","02 MED","5.0","5.0","5.0","5.0","6.0","0.1667","0.0833","0.0556","0.0333","1"
"MQY1","NA","N54020","USP","STOPPER BOLT, M6X1.0, L 20MM, WITH HEX SOCKET TIP, STRAIGHT TYPE, BUMPER URETHAN","02 MED","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0222","0.0133","1"
"MTN1","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","01 HIGH","1.0","4.0","4.0","11.0","26.0","0.0333","0.0667","0.0444","0.0733","15"
"MTN1","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T",,"0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","1004322","USP","PUSHBUTTON METAL LATCH","02 MED","0.0","0.0","0.0","1.0","13.0","0.0","0.0","0.0","0.0067","1"
"MTN1","NA","10105","USP","SPRING: REWIND CLUTCH, MED DUTY, .97OD X .080 WIRE DIA","02 MED","0.0","0.0","0.0","0.0","11.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","01 HIGH","0.0","5.01","6.01","8.01","25.009999999999998","0.0","0.0835","0.0668","0.0534","5"
"MTN1","NA","1063086","USP","SWITCH 2VDC PNP 0.5M LEAD M8 C","02 MED","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","01 HIGH","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0133","2"
"MTN1","NA","1071515","USP","Radial/Deep Groove Ball Bearing - Round Bore, 25 mm ID, 42 mm OD, 9 mm Width, Double Shielded, Internal Clearance","02 MED","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","1116318","USP","ULTRASONIC SENSOR, PICO+","02 MED","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","1124355","USP","FIXED DRAW ROLLER, SMART PAC","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","11409","USP","TAMPA","02 MED","0.0","0.0","1.0","1.0","5.0","0.0","0.0","0.0111","0.0067","1"
"MTN1","NA","11519","USP","Zebra Kit Maint Door Open Swch RH/LH","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","23103","USP","Time Delay, Cylindrical, Fuse, GDC Series, 250VAC, Indicating (5 PK)","03 LOW","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"MTN1","NA","3022978","USP","LIDAR SENSOR PICS150-01000 core 1","01 HIGH","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0111","0.0067","1"
"MTN1","NA","3022982","USP","LEFT ISOLATOR PLATE","01 HIGH","0.0","2.0","2.0","3.0","6.0","0.0","0.0333","0.0222","0.02","3"
"MTN1","NA","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","3032133","USP","COMPRESSION SPRING T=1.4 OD=20 ID=17","01 HIGH","2.0","4.0","4.0","4.0","4.0","0.0667","0.0667","0.0444","0.0267","2"
"MTN1","NA","3043407","USP","SICK IME2S Series Non-Flush Inductive Non-Contact Safety Switch, 24V dc, Nickel Plated Brass Housing, 2NO, M12","02 MED","1.0","1.0","1.0","12.0","29.0","0.0333","0.0167","0.0111","0.08","9"
"MTN1","NA","3464199","USP","SENSOR, FIBER OPTIC THIN ZERO SPACE, SIDE VIEW TYP","01 HIGH","1.0","1.0","1.0","1.0","1.0","0.0333","0.0167","0.0111","0.0067","1"
"MTN1","NA","3466170","USP","DSNU, BORE 25MM, STROKE 100MM, DOUBLE ACTING, LATERAL AIR,","01 HIGH","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0067","1"
"MTN1","NA","3466248","USP","PRECISION LINEAR SHAFT, DIA 12","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"MTN1","NA","49344","USP","Zebra ZE52163-R010000Z Print Engine","02 MED","2.0","2.0","2.0","2.0","6.0","0.0667","0.0333","0.0222","0.0133","2"
"MTN1","NA","49345","USP","ZEBRA AIT PART KIT PRINTHEAD 300 DPI ZE521 RH & LH","01 HIGH","0.0","2.0","2.0","6.0","9.0","0.0","0.0333","0.0222","0.04","4"
"MTN1","NA","49346","USP","ZEBRA AIT PART KIT PLATEN, PINCH, & PEEL ROLLERS ZE521 RH & LH","01 HIGH","0.0","4.0","4.0","4.0","13.0","0.0","0.0667","0.0444","0.0267","2"
"MTN1","NA","61591","USP","TUBE FITTING, M5 TO 4MM","02 MED","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","72902","USP","kit,motor assy, high speed...","02 MED","2.0","2.0","2.0","2.0","10.0","0.0667","0.0333","0.0222","0.0133","2"
"MTN1","NA","N12270","USP","SMC Speed Control Valve: Elbow Fitting, Knob, 1/4 in/1/8 in Valve Body Size, 1/4 in Tube, Meter Out","02 MED","0.0","0.0","0.0","1.0","7.0","0.0","0.0","0.0","0.0067","1"
"MTN1","NA","N24793","USP","Slim Electromechanical Relay, SPDT, 6A,24VDC, PCB Terminal, 34 Series","01 HIGH","0.0","0.0","0.0","4.0","13.0","0.0","0.0","0.0","0.0267","3"
"MTN1","NA","N37377","USP","SC300-2 SHOCK ABSORBER","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","N37843","USP","REWIND CONTROL/POWER ON RELAY FOR 3600A APPLICATORS - PE-RE1017","02 MED","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","N45907","USP","Valve flow control one way",,"0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","N53951","USP","RADIAL BALL BEARING","01 HIGH","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"MTN1","NA","N54020","USP","STOPPER BOLT, M6X1.0, L 20MM, WITH HEX SOCKET TIP, STRAIGHT TYPE, BUMPER URETHAN","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"NCL1","EU","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","01 HIGH","2.0","10.0","10.0","10.0","10.0","0.0667","0.1667","0.1111","0.0667","4"
"NCL1","EU","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"NCL1","EU","132054","USP","ZEBRA - P1046696-146, EXTENDED LIFE DRIVE BELTS, ZE500/ZE511, HTC 8443.99.2550 C","01 HIGH","1.0","2.0","7.0","14.0","20.0","0.0333","0.0333","0.0778","0.0933","9"
"NCL1","EU","3022934","USP","SMC Shock Absorber, RBC1007, 46.7 mm Body Length, 63.7 mm Body Length, M10 x 1 Thread Size","01 HIGH","4.0","4.0","4.0","4.0","4.0","0.1333","0.0667","0.0444","0.0267","4"
"NCL1","EU","3022987","USP","IO-LINK MASTER, ETHERNET/IP INTERFACE, TOTAL IN- AND OUTPUTS: 16, 4X 2A OUTPUTS","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"NCL1","EU","3043388","USP","SENSOR REED PARA CILINDRO","01 HIGH","0.0","4.0","4.0","4.0","4.0","0.0","0.0667","0.0444","0.0267","1"
"NCL1","EU","61591","USP","TUBE FITTING, M5 TO 4MM","01 HIGH","0.0","1.0","1.0","1.0","1.0","0.0","0.0167","0.0111","0.0067","1"
"OMA2","NA","1000078","USP","Sensor, proximity, SME-8M-DS-24V-K-0, 3-M8D","02 MED","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0"
"OMA2","NA","1001191","USP","VPL-B1003F-PJ12AA SERVO MOTOR","02 MED","0.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0067","1"
"OMA2","NA","1002613","USP","VALVE, CHECK VALVE,ASSEMBLY:FLOW CONTROL W/ PILOT CHECK VALVE 1/4 TUBE WITH1/8 T","02 MED","0.0","0.0","0.0","0.99","1.98","0.0","0.0","0.0","0.0066","3"
"OMA2","NA","10105","USP","SPRING: REWIND CLUTCH, MED DUTY, .97OD X .080 WIRE DIA","03 LOW","0.0","0.0","2.0","2.0","3.0","0.0","0.0","0.0222","0.0133","2"
"OMA2","NA","10191","USP","THRUST BALL BEARING, 3/4"" ID X 1-5/16"" OD X 9/32"" HT., STEEL","03 LOW","0.0","0.0","2.0","2.0","3.0","0.0","0.0","0.0222","0.0133","2"
"OMA2","NA","1063086","USP","SWITCH 2VDC PNP 0.5M LEAD M8 C","03 LOW","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0"
"OMA2","NA","10683","USP","WHEEL, WHEEL: LOAD ASSEMBLY","02 MED","1.0","4.0","5.0","7.0","12.0","0.0333","0.0667","0.0556","0.0467","6"
